customer_id,age,gender,tenure,monthly_charges,contract_type,support_calls,internet_service,payment_method,total_charges,churn,age_group,tenure_group,churn_numeric,risk_score,risk_level
CUST-04338,73,Female,26,22.64,Month-to-month,4,Fiber optic,Bank transfer,588.64,No,66+,25-48 Months,0,2,Low
CUST-04339,29,Male,55,93.08,One year,5,DSL,Electronic check,5119.4,No,26-35,49-72 Months,0,2,Low
CUST-04340,55,Male,48,80.49,One year,0,Fiber optic,Electronic check,3863.52,Yes,46-55,25-48 Months,1,0,Low
CUST-04341,18,Female,29,105.38,Month-to-month,3,Fiber optic,Credit card,3056.02,Yes,18-25,25-48 Months,1,3,Medium
CUST-04342,48,Male,27,39.07,Month-to-month,5,Fiber optic,Credit card,1054.89,Yes,46-55,25-48 Months,1,4,Medium
CUST-04343,21,Female,18,129.32,Month-to-month,3,No,Mailed check,2327.76,No,18-25,13-24 Months,0,3,Medium
CUST-04344,66,Male,60,39.01,Month-to-month,1,DSL,Mailed check,2340.6,No,66+,49-72 Months,0,2,Low
CUST-04345,62,Female,69,135.87,One year,1,Fiber optic,Bank transfer,9375.03,No,56-65,49-72 Months,0,1,Low
CUST-04346,67,Male,21,78.44,Month-to-month,6,Fiber optic,Mailed check,1647.24,No,66+,13-24 Months,0,4,Medium
CUST-04347,22,Male,24,91.47,Month-to-month,2,DSL,Bank transfer,2195.28,No,18-25,13-24 Months,0,2,Low
CUST-04348,47,Male,3,136.56,Two year,4,Fiber optic,Bank transfer,409.68,Yes,46-55,0-6 Months,1,3,Medium
CUST-04349,73,Male,62,58.99,One year,1,Fiber optic,Electronic check,3657.38,No,66+,49-72 Months,0,0,Low
CUST-04350,41,Male,2,43.64,Month-to-month,1,No,Electronic check,87.28,No,36-45,0-6 Months,0,4,Medium
CUST-04351,20,Female,66,77.95,Month-to-month,3,No,Mailed check,5144.7,Yes,18-25,49-72 Months,1,2,Low
CUST-04352,28,Male,42,51.77,One year,2,Fiber optic,Mailed check,2174.34,No,26-35,25-48 Months,0,0,Low
CUST-04353,62,Female,34,88.62,Month-to-month,3,Fiber optic,Electronic check,3013.08,No,56-65,25-48 Months,0,2,Low
CUST-04354,21,Female,42,55.78,One year,4,DSL,Mailed check,2342.76,No,18-25,25-48 Months,0,0,Low
CUST-04355,43,Female,20,132.38,One year,1,No,Electronic check,2647.6,Yes,36-45,13-24 Months,1,1,Low
CUST-04356,44,Male,68,98.95,Month-to-month,6,DSL,Credit card,6728.6,No,36-45,49-72 Months,0,4,Medium
CUST-04357,63,Female,45,20.03,Two year,2,Fiber optic,Mailed check,901.35,Yes,56-65,25-48 Months,1,0,Low
CUST-04358,71,Male,42,124.71,Month-to-month,3,DSL,Bank transfer,5237.82,Yes,66+,25-48 Months,1,3,Medium
CUST-04359,60,Female,47,62.93,Month-to-month,4,No,Credit card,2957.71,Yes,56-65,25-48 Months,1,2,Low
CUST-04360,44,Female,5,61.63,Two year,0,DSL,Credit card,308.15,No,36-45,0-6 Months,0,2,Low
CUST-04361,59,Female,49,69.8,Month-to-month,1,DSL,Mailed check,3420.2,No,56-65,49-72 Months,0,2,Low
CUST-04362,68,Female,37,101.93,One year,3,Fiber optic,Electronic check,3771.41,Yes,66+,25-48 Months,1,1,Low
CUST-04363,67,Female,34,77.47,One year,1,DSL,Bank transfer,2633.98,Yes,66+,25-48 Months,1,0,Low
CUST-04364,23,Male,70,101.72,Month-to-month,3,No,Electronic check,7120.4,Yes,18-25,49-72 Months,1,3,Medium
CUST-04365,32,Female,18,39.08,Two year,1,Fiber optic,Mailed check,703.44,No,26-35,13-24 Months,0,0,Low
CUST-04366,70,Female,19,146.12,Month-to-month,2,No,Electronic check,2776.28,Yes,66+,13-24 Months,1,3,Medium
CUST-04367,47,Male,40,114.85,Month-to-month,2,Fiber optic,Mailed check,4594.0,No,46-55,25-48 Months,0,3,Medium
CUST-04368,59,Male,17,52.53,Two year,1,Fiber optic,Mailed check,893.01,No,56-65,13-24 Months,0,0,Low
CUST-04369,54,Male,60,114.14,Month-to-month,1,No,Bank transfer,6848.4,No,46-55,49-72 Months,0,3,Medium
CUST-04370,75,Female,42,94.75,One year,1,Fiber optic,Mailed check,3979.5,No,66+,25-48 Months,0,0,Low
CUST-04371,54,Female,72,34.19,Two year,2,Fiber optic,Bank transfer,2461.68,Yes,46-55,49-72 Months,1,0,Low
CUST-04372,59,Female,65,43.17,Month-to-month,0,DSL,Credit card,2806.05,No,56-65,49-72 Months,0,2,Low
CUST-04373,54,Female,53,25.37,Month-to-month,3,DSL,Electronic check,1344.61,No,46-55,49-72 Months,0,2,Low
CUST-04374,52,Female,7,125.2,Month-to-month,2,Fiber optic,Mailed check,876.4,Yes,46-55,7-12 Months,1,5,High
CUST-04375,40,Female,5,91.72,Two year,2,DSL,Electronic check,458.6,No,36-45,0-6 Months,0,2,Low
CUST-04376,23,Male,24,61.18,Month-to-month,2,Fiber optic,Electronic check,1468.32,No,18-25,13-24 Months,0,2,Low
CUST-04377,21,Male,28,36.42,Month-to-month,2,Fiber optic,Bank transfer,1019.76,No,18-25,25-48 Months,0,2,Low
CUST-04378,35,Female,62,82.93,Month-to-month,1,Fiber optic,Electronic check,5141.66,No,26-35,49-72 Months,0,2,Low
CUST-04379,26,Female,17,88.28,Month-to-month,4,DSL,Electronic check,1500.76,No,26-35,13-24 Months,0,2,Low
CUST-04380,66,Female,20,111.25,One year,2,Fiber optic,Electronic check,2225.0,Yes,66+,13-24 Months,1,1,Low
CUST-04381,46,Female,3,146.09,Two year,3,DSL,Mailed check,438.27,Yes,46-55,0-6 Months,1,3,Medium
CUST-04382,30,Female,37,76.54,Month-to-month,1,Fiber optic,Electronic check,2831.98,No,26-35,25-48 Months,0,2,Low
CUST-04383,64,Male,15,72.78,Month-to-month,4,Fiber optic,Credit card,1091.7,No,56-65,13-24 Months,0,2,Low
CUST-04384,69,Male,51,68.09,One year,0,DSL,Bank transfer,3472.59,No,66+,49-72 Months,0,0,Low
CUST-04385,34,Female,48,127.5,Month-to-month,1,Fiber optic,Credit card,6120.0,Yes,26-35,25-48 Months,1,3,Medium
CUST-04386,62,Male,8,40.32,Two year,1,Fiber optic,Bank transfer,322.56,No,56-65,7-12 Months,0,2,Low
CUST-04387,49,Female,13,64.7,Month-to-month,1,No,Electronic check,841.1,Yes,46-55,13-24 Months,1,2,Low
CUST-04388,65,Female,48,114.25,Month-to-month,3,Fiber optic,Bank transfer,5484.0,Yes,56-65,25-48 Months,1,3,Medium
CUST-04389,39,Female,3,22.04,Two year,5,DSL,Mailed check,66.12,No,36-45,0-6 Months,0,4,Medium
CUST-04390,21,Male,65,57.62,Month-to-month,5,No,Mailed check,3745.3,No,18-25,49-72 Months,0,4,Medium
CUST-04391,22,Male,31,103.39,Month-to-month,2,Fiber optic,Credit card,3205.09,No,18-25,25-48 Months,0,3,Medium
CUST-04392,54,Female,26,44.17,Month-to-month,3,DSL,Mailed check,1148.42,No,46-55,25-48 Months,0,2,Low
CUST-04393,58,Male,56,59.35,Two year,2,No,Electronic check,3323.6,No,56-65,49-72 Months,0,0,Low
CUST-04394,66,Male,34,83.19,One year,3,No,Credit card,2828.46,No,66+,25-48 Months,0,0,Low
CUST-04395,30,Female,9,74.86,Month-to-month,0,Fiber optic,Credit card,673.74,Yes,26-35,7-12 Months,1,4,Medium
CUST-04396,51,Male,62,33.78,Two year,4,DSL,Credit card,2094.36,Yes,46-55,49-72 Months,1,0,Low
CUST-04397,62,Male,13,141.97,Month-to-month,2,Fiber optic,Mailed check,1845.61,No,56-65,13-24 Months,0,3,Medium
CUST-04398,39,Female,69,25.76,Month-to-month,3,No,Bank transfer,1777.44,No,36-45,49-72 Months,0,2,Low
CUST-04399,70,Female,41,117.47,One year,3,DSL,Mailed check,4816.27,No,66+,25-48 Months,0,1,Low
CUST-04400,40,Male,1,29.28,One year,5,Fiber optic,Credit card,29.28,Yes,36-45,0-6 Months,1,4,Medium
CUST-04401,68,Female,47,80.75,Month-to-month,2,Fiber optic,Bank transfer,3795.25,Yes,66+,25-48 Months,1,2,Low
CUST-04402,20,Male,4,42.8,Month-to-month,2,DSL,Credit card,171.2,Yes,18-25,0-6 Months,1,4,Medium
CUST-04403,59,Female,63,38.34,Month-to-month,2,Fiber optic,Credit card,2415.42,Yes,56-65,49-72 Months,1,2,Low
CUST-04404,51,Female,52,36.37,One year,3,DSL,Bank transfer,1891.24,No,46-55,49-72 Months,0,0,Low
CUST-04405,49,Female,10,78.86,Two year,3,Fiber optic,Bank transfer,788.6,No,46-55,7-12 Months,0,2,Low
CUST-04406,62,Female,28,87.01,One year,2,Fiber optic,Credit card,2436.28,No,56-65,25-48 Months,0,0,Low
CUST-04407,68,Male,6,37.34,Two year,4,DSL,Credit card,224.04,No,66+,0-6 Months,0,2,Low
CUST-04408,75,Female,27,147.32,One year,1,No,Mailed check,3977.64,No,66+,25-48 Months,0,1,Low
CUST-04409,66,Female,12,53.51,Two year,4,Fiber optic,Mailed check,642.12,Yes,66+,7-12 Months,1,2,Low
CUST-04410,38,Female,62,79.65,Month-to-month,3,Fiber optic,Mailed check,4938.3,No,36-45,49-72 Months,0,2,Low
CUST-04411,63,Male,52,48.12,Month-to-month,6,Fiber optic,Electronic check,2502.24,Yes,56-65,49-72 Months,1,4,Medium
CUST-04412,61,Male,48,84.21,Month-to-month,1,DSL,Credit card,4042.08,No,56-65,25-48 Months,0,2,Low
CUST-04413,38,Female,67,118.28,Month-to-month,1,DSL,Mailed check,7924.76,Yes,36-45,49-72 Months,1,3,Medium
CUST-04414,61,Female,46,87.74,One year,6,DSL,Credit card,4036.04,No,56-65,25-48 Months,0,2,Low
CUST-04415,28,Female,15,57.13,Two year,2,Fiber optic,Electronic check,856.95,No,26-35,13-24 Months,0,0,Low
CUST-04416,56,Female,71,52.29,Month-to-month,3,Fiber optic,Mailed check,3712.59,No,56-65,49-72 Months,0,2,Low
CUST-04417,21,Female,36,118.66,Two year,1,Fiber optic,Mailed check,4271.76,No,18-25,25-48 Months,0,1,Low
CUST-04418,68,Female,14,35.37,Month-to-month,3,No,Credit card,495.18,No,66+,13-24 Months,0,2,Low
CUST-04419,18,Male,3,68.1,Month-to-month,1,Fiber optic,Credit card,204.3,No,18-25,0-6 Months,0,4,Medium
CUST-04420,45,Female,67,39.69,One year,0,DSL,Bank transfer,2659.23,No,36-45,49-72 Months,0,0,Low
CUST-04421,41,Female,19,53.54,Month-to-month,0,Fiber optic,Bank transfer,1017.26,Yes,36-45,13-24 Months,1,2,Low
CUST-04422,52,Female,54,39.85,Month-to-month,4,DSL,Mailed check,2151.9,No,46-55,49-72 Months,0,2,Low
CUST-04423,30,Female,69,135.28,One year,1,DSL,Bank transfer,9334.32,Yes,26-35,49-72 Months,1,1,Low
CUST-04424,64,Female,10,115.15,Two year,1,Fiber optic,Mailed check,1151.5,No,56-65,7-12 Months,0,3,Medium
CUST-04425,51,Female,33,92.92,One year,4,Fiber optic,Credit card,3066.36,No,46-55,25-48 Months,0,0,Low
CUST-04426,28,Male,13,49.18,Month-to-month,5,Fiber optic,Bank transfer,639.34,No,26-35,13-24 Months,0,4,Medium
CUST-04427,53,Male,51,86.33,Month-to-month,4,DSL,Mailed check,4402.83,No,46-55,49-72 Months,0,2,Low
CUST-04428,68,Male,32,87.71,Two year,2,Fiber optic,Credit card,2806.72,No,66+,25-48 Months,0,0,Low
CUST-04429,34,Male,24,96.75,Month-to-month,2,DSL,Mailed check,2322.0,Yes,26-35,13-24 Months,1,2,Low
CUST-04430,52,Male,35,27.81,Two year,2,Fiber optic,Electronic check,973.35,No,46-55,25-48 Months,0,0,Low
CUST-04431,35,Male,70,146.48,Month-to-month,2,Fiber optic,Bank transfer,10253.6,Yes,26-35,49-72 Months,1,3,Medium
CUST-04432,57,Female,40,80.51,One year,3,DSL,Electronic check,3220.4,No,56-65,25-48 Months,0,0,Low
CUST-04433,39,Female,54,140.45,One year,4,Fiber optic,Credit card,7584.3,No,36-45,49-72 Months,0,1,Low
CUST-04434,74,Female,44,21.28,Month-to-month,1,DSL,Mailed check,936.32,Yes,66+,25-48 Months,1,2,Low
CUST-04435,41,Female,62,52.18,One year,2,Fiber optic,Mailed check,3235.16,No,36-45,49-72 Months,0,0,Low
CUST-04436,75,Female,68,33.52,Month-to-month,0,DSL,Credit card,2279.36,Yes,66+,49-72 Months,1,2,Low
CUST-04437,36,Female,33,120.05,One year,1,No,Electronic check,3961.65,No,36-45,25-48 Months,0,1,Low
CUST-04438,54,Male,56,61.62,Two year,4,DSL,Mailed check,3450.72,No,46-55,49-72 Months,0,0,Low
CUST-04439,56,Female,36,129.26,Month-to-month,3,No,Electronic check,4653.36,No,56-65,25-48 Months,0,3,Medium
CUST-04440,38,Male,54,128.21,One year,5,Fiber optic,Electronic check,6923.34,Yes,36-45,49-72 Months,1,3,Medium
CUST-04441,25,Male,19,106.81,Month-to-month,3,Fiber optic,Electronic check,2029.39,Yes,18-25,13-24 Months,1,3,Medium
CUST-04442,45,Female,43,106.55,Month-to-month,2,Fiber optic,Bank transfer,4581.65,No,36-45,25-48 Months,0,3,Medium
CUST-04443,22,Female,12,111.02,One year,2,Fiber optic,Electronic check,1332.24,No,18-25,7-12 Months,0,3,Medium
CUST-04444,34,Female,11,107.59,Month-to-month,3,DSL,Bank transfer,1183.49,Yes,26-35,7-12 Months,1,5,High
CUST-04445,54,Female,70,70.3,One year,4,DSL,Electronic check,4921.0,No,46-55,49-72 Months,0,0,Low
CUST-04446,53,Female,12,108.77,Month-to-month,4,Fiber optic,Electronic check,1305.24,Yes,46-55,7-12 Months,1,5,High
CUST-04447,71,Female,41,136.66,Month-to-month,2,DSL,Bank transfer,5603.06,No,66+,25-48 Months,0,3,Medium
CUST-04448,36,Female,25,63.23,Month-to-month,1,Fiber optic,Mailed check,1580.75,Yes,36-45,25-48 Months,1,2,Low
CUST-04449,44,Male,3,142.84,Month-to-month,2,No,Mailed check,428.52,No,36-45,0-6 Months,0,5,High
CUST-04450,70,Female,3,21.77,Two year,3,Fiber optic,Credit card,65.31,No,66+,0-6 Months,0,2,Low
CUST-04451,51,Female,28,65.38,One year,4,DSL,Credit card,1830.64,Yes,46-55,25-48 Months,1,0,Low
CUST-04452,28,Male,23,37.17,Two year,2,DSL,Mailed check,854.91,No,26-35,13-24 Months,0,0,Low
CUST-04453,71,Female,48,36.46,Month-to-month,1,DSL,Credit card,1750.08,No,66+,25-48 Months,0,2,Low
CUST-04454,62,Female,67,126.01,One year,3,Fiber optic,Mailed check,8442.67,No,56-65,49-72 Months,0,1,Low
CUST-04455,64,Male,42,139.39,One year,4,Fiber optic,Credit card,5854.38,No,56-65,25-48 Months,0,1,Low
CUST-04456,29,Female,40,121.11,Month-to-month,1,Fiber optic,Mailed check,4844.4,Yes,26-35,25-48 Months,1,3,Medium
CUST-04457,71,Female,6,146.96,One year,0,DSL,Bank transfer,881.76,No,66+,0-6 Months,0,3,Medium
CUST-04458,38,Female,20,48.12,One year,3,DSL,Credit card,962.4,No,36-45,13-24 Months,0,0,Low
CUST-04459,71,Female,11,38.3,Month-to-month,4,No,Bank transfer,421.3,Yes,66+,7-12 Months,1,4,Medium
CUST-04460,28,Female,27,87.69,One year,1,DSL,Bank transfer,2367.63,No,26-35,25-48 Months,0,0,Low
CUST-04461,56,Female,21,127.77,Month-to-month,3,Fiber optic,Bank transfer,2683.17,No,56-65,13-24 Months,0,3,Medium
CUST-04462,45,Male,13,25.18,Month-to-month,4,DSL,Bank transfer,327.34,Yes,36-45,13-24 Months,1,2,Low
CUST-04463,22,Female,35,149.42,Month-to-month,1,DSL,Bank transfer,5229.7,Yes,18-25,25-48 Months,1,3,Medium
CUST-04464,34,Female,47,98.29,Two year,1,No,Electronic check,4619.63,No,26-35,25-48 Months,0,0,Low
CUST-04465,73,Male,28,147.26,Month-to-month,3,DSL,Bank transfer,4123.28,No,66+,25-48 Months,0,3,Medium
CUST-04466,37,Male,21,67.46,Month-to-month,3,Fiber optic,Credit card,1416.66,No,36-45,13-24 Months,0,2,Low
CUST-04467,58,Female,18,79.54,One year,1,Fiber optic,Bank transfer,1431.72,No,56-65,13-24 Months,0,0,Low
CUST-04468,63,Male,31,117.81,One year,6,Fiber optic,Credit card,3652.11,Yes,56-65,25-48 Months,1,3,Medium
CUST-04469,75,Female,60,123.05,One year,2,No,Bank transfer,7383.0,No,66+,49-72 Months,0,1,Low
CUST-04470,29,Female,37,50.29,Month-to-month,5,DSL,Credit card,1860.73,Yes,26-35,25-48 Months,1,4,Medium
CUST-04471,23,Male,21,140.87,One year,3,DSL,Bank transfer,2958.27,No,18-25,13-24 Months,0,1,Low
CUST-04472,34,Female,14,132.77,Month-to-month,2,DSL,Mailed check,1858.78,Yes,26-35,13-24 Months,1,3,Medium
CUST-04473,68,Female,60,22.37,Month-to-month,3,Fiber optic,Electronic check,1342.2,No,66+,49-72 Months,0,2,Low
CUST-04474,36,Male,23,36.71,One year,3,Fiber optic,Credit card,844.33,No,36-45,13-24 Months,0,0,Low
CUST-04475,43,Male,29,84.49,One year,4,No,Credit card,2450.21,No,36-45,25-48 Months,0,0,Low
CUST-04476,65,Male,47,79.92,Two year,6,DSL,Bank transfer,3756.24,No,56-65,25-48 Months,0,2,Low
CUST-04477,61,Male,30,112.09,One year,1,Fiber optic,Credit card,3362.7,No,56-65,25-48 Months,0,1,Low
CUST-04478,61,Female,38,31.66,One year,6,DSL,Bank transfer,1203.08,No,56-65,25-48 Months,0,2,Low
CUST-04479,69,Male,27,103.83,Month-to-month,5,DSL,Electronic check,2803.41,Yes,66+,25-48 Months,1,5,High
CUST-04480,49,Male,15,100.13,Month-to-month,2,Fiber optic,Mailed check,1501.95,No,46-55,13-24 Months,0,3,Medium
CUST-04481,23,Male,59,50.37,Two year,2,No,Mailed check,2971.83,Yes,18-25,49-72 Months,1,0,Low
CUST-04482,72,Male,3,90.51,Month-to-month,3,DSL,Electronic check,271.53,No,66+,0-6 Months,0,4,Medium
CUST-04483,75,Male,10,48.89,One year,5,DSL,Bank transfer,488.9,Yes,66+,7-12 Months,1,4,Medium
CUST-04484,53,Female,17,39.1,One year,3,Fiber optic,Bank transfer,664.7,No,46-55,13-24 Months,0,0,Low
CUST-04485,55,Male,11,94.51,Month-to-month,2,Fiber optic,Electronic check,1039.61,Yes,46-55,7-12 Months,1,4,Medium
CUST-04486,28,Female,48,147.07,Two year,3,No,Credit card,7059.36,No,26-35,25-48 Months,0,1,Low
CUST-04487,50,Male,5,50.8,One year,0,DSL,Credit card,254.0,Yes,46-55,0-6 Months,1,2,Low
CUST-04488,41,Male,69,66.19,One year,2,Fiber optic,Credit card,4567.11,No,36-45,49-72 Months,0,0,Low
CUST-04489,40,Male,64,53.35,Month-to-month,3,Fiber optic,Electronic check,3414.4,No,36-45,49-72 Months,0,2,Low
CUST-04490,32,Male,14,54.64,Month-to-month,3,Fiber optic,Mailed check,764.96,No,26-35,13-24 Months,0,2,Low
CUST-04491,44,Male,50,72.54,Month-to-month,2,DSL,Mailed check,3627.0,Yes,36-45,49-72 Months,1,2,Low
CUST-04492,28,Male,26,111.24,One year,2,DSL,Mailed check,2892.24,No,26-35,25-48 Months,0,1,Low
CUST-04493,74,Male,72,25.04,One year,2,No,Bank transfer,1802.88,No,66+,49-72 Months,0,0,Low
CUST-04494,68,Male,69,144.43,Month-to-month,2,Fiber optic,Electronic check,9965.67,Yes,66+,49-72 Months,1,3,Medium
CUST-04495,67,Female,7,26.02,One year,1,DSL,Credit card,182.14,No,66+,7-12 Months,0,2,Low
CUST-04496,34,Male,16,134.56,Month-to-month,1,Fiber optic,Mailed check,2152.96,Yes,26-35,13-24 Months,1,3,Medium
CUST-04497,68,Female,55,136.27,Two year,2,Fiber optic,Mailed check,7494.85,Yes,66+,49-72 Months,1,1,Low
CUST-04498,70,Male,56,88.18,Month-to-month,4,Fiber optic,Mailed check,4938.08,Yes,66+,49-72 Months,1,2,Low
CUST-04499,31,Female,4,37.81,Month-to-month,6,Fiber optic,Bank transfer,151.24,Yes,26-35,0-6 Months,1,6,High
CUST-04500,44,Male,48,93.47,Month-to-month,4,Fiber optic,Bank transfer,4486.56,No,36-45,25-48 Months,0,2,Low
CUST-04501,35,Male,17,101.72,Two year,3,DSL,Credit card,1729.24,No,26-35,13-24 Months,0,1,Low
CUST-04502,45,Male,36,131.51,Month-to-month,0,No,Mailed check,4734.36,No,36-45,25-48 Months,0,3,Medium
CUST-04503,68,Female,70,91.62,Month-to-month,3,Fiber optic,Mailed check,6413.4,No,66+,49-72 Months,0,2,Low
CUST-04504,64,Female,38,73.39,Month-to-month,3,No,Mailed check,2788.82,Yes,56-65,25-48 Months,1,2,Low
CUST-04505,64,Female,62,128.98,Month-to-month,1,Fiber optic,Bank transfer,7996.76,Yes,56-65,49-72 Months,1,3,Medium
CUST-04506,21,Female,48,147.52,Two year,4,Fiber optic,Credit card,7080.96,Yes,18-25,25-48 Months,1,1,Low
CUST-04507,24,Male,10,103.86,One year,3,DSL,Electronic check,1038.6,No,18-25,7-12 Months,0,3,Medium
CUST-04508,62,Male,36,133.67,Month-to-month,2,Fiber optic,Bank transfer,4812.12,No,56-65,25-48 Months,0,3,Medium
CUST-04509,52,Male,29,97.84,Month-to-month,2,Fiber optic,Mailed check,2837.36,Yes,46-55,25-48 Months,1,2,Low
CUST-04510,65,Female,4,109.67,Month-to-month,4,DSL,Credit card,438.68,No,56-65,0-6 Months,0,5,High
CUST-04511,26,Male,44,109.46,Two year,4,Fiber optic,Credit card,4816.24,Yes,26-35,25-48 Months,1,1,Low
CUST-04512,25,Female,56,111.62,One year,3,DSL,Electronic check,6250.72,No,18-25,49-72 Months,0,1,Low
CUST-04513,69,Female,42,61.73,One year,1,Fiber optic,Mailed check,2592.66,No,66+,25-48 Months,0,0,Low
CUST-04514,62,Female,13,94.84,One year,3,No,Bank transfer,1232.92,No,56-65,13-24 Months,0,0,Low
CUST-04515,34,Female,46,97.24,Two year,2,Fiber optic,Bank transfer,4473.04,No,26-35,25-48 Months,0,0,Low
CUST-04516,34,Female,33,60.96,Two year,2,DSL,Bank transfer,2011.68,No,26-35,25-48 Months,0,0,Low
CUST-04517,66,Male,21,65.48,Month-to-month,3,Fiber optic,Mailed check,1375.08,Yes,66+,13-24 Months,1,2,Low
CUST-04518,50,Female,57,119.09,Two year,1,Fiber optic,Mailed check,6788.13,No,46-55,49-72 Months,0,1,Low
CUST-04519,49,Female,69,95.75,Two year,2,No,Mailed check,6606.75,No,46-55,49-72 Months,0,0,Low
CUST-04520,25,Male,70,39.4,Month-to-month,2,DSL,Bank transfer,2758.0,No,18-25,49-72 Months,0,2,Low
CUST-04521,36,Female,67,128.89,Two year,2,Fiber optic,Mailed check,8635.63,No,36-45,49-72 Months,0,1,Low
CUST-04522,55,Female,48,134.8,One year,4,DSL,Mailed check,6470.4,No,46-55,25-48 Months,0,1,Low
CUST-04523,20,Male,33,80.6,One year,2,Fiber optic,Mailed check,2659.8,No,18-25,25-48 Months,0,0,Low
CUST-04524,22,Male,36,47.16,Month-to-month,3,No,Electronic check,1697.76,Yes,18-25,25-48 Months,1,2,Low
CUST-04525,30,Male,33,143.19,One year,3,No,Electronic check,4725.27,No,26-35,25-48 Months,0,1,Low
CUST-04526,64,Female,31,134.7,Month-to-month,3,Fiber optic,Mailed check,4175.7,Yes,56-65,25-48 Months,1,3,Medium
CUST-04527,63,Male,21,51.77,Two year,0,Fiber optic,Mailed check,1087.17,No,56-65,13-24 Months,0,0,Low
CUST-04528,48,Male,27,32.43,Two year,3,No,Bank transfer,875.61,Yes,46-55,25-48 Months,1,0,Low
CUST-04529,72,Male,72,77.28,One year,1,Fiber optic,Credit card,5564.16,No,66+,49-72 Months,0,0,Low
CUST-04530,33,Female,62,107.93,Month-to-month,3,DSL,Mailed check,6691.66,Yes,26-35,49-72 Months,1,3,Medium
CUST-04531,67,Male,26,42.8,One year,1,No,Bank transfer,1112.8,No,66+,25-48 Months,0,0,Low
CUST-04532,49,Female,66,86.72,Month-to-month,3,Fiber optic,Bank transfer,5723.52,Yes,46-55,49-72 Months,1,2,Low
CUST-04533,39,Female,12,75.3,One year,3,Fiber optic,Credit card,903.6,No,36-45,7-12 Months,0,2,Low
CUST-04534,46,Male,22,135.77,One year,4,DSL,Bank transfer,2986.94,Yes,46-55,13-24 Months,1,1,Low
CUST-04535,39,Female,17,75.84,Month-to-month,3,DSL,Credit card,1289.28,No,36-45,13-24 Months,0,2,Low
CUST-04536,60,Female,7,89.39,Month-to-month,5,Fiber optic,Mailed check,625.73,No,56-65,7-12 Months,0,6,High
CUST-04537,20,Male,68,144.19,One year,3,Fiber optic,Electronic check,9804.92,No,18-25,49-72 Months,0,1,Low
CUST-04538,71,Female,37,58.96,Month-to-month,1,Fiber optic,Credit card,2181.52,Yes,66+,25-48 Months,1,2,Low
CUST-04539,27,Male,38,57.57,Two year,3,Fiber optic,Mailed check,2187.66,No,26-35,25-48 Months,0,0,Low
CUST-04540,59,Female,11,123.95,Month-to-month,2,Fiber optic,Mailed check,1363.45,Yes,56-65,7-12 Months,1,5,High
CUST-04541,38,Female,1,56.08,Month-to-month,5,Fiber optic,Electronic check,56.08,Yes,36-45,0-6 Months,1,6,High
CUST-04542,33,Male,25,128.14,One year,2,Fiber optic,Bank transfer,3203.5,No,26-35,25-48 Months,0,1,Low
CUST-04543,29,Male,42,32.42,One year,4,No,Credit card,1361.64,No,26-35,25-48 Months,0,0,Low
CUST-04544,19,Female,52,34.46,One year,5,DSL,Credit card,1791.92,Yes,18-25,49-72 Months,1,2,Low
CUST-04545,58,Female,24,137.17,One year,0,No,Bank transfer,3292.08,Yes,56-65,13-24 Months,1,1,Low
CUST-04546,41,Male,53,90.31,Month-to-month,1,Fiber optic,Electronic check,4786.43,No,36-45,49-72 Months,0,2,Low
CUST-04547,52,Female,56,113.45,One year,4,Fiber optic,Credit card,6353.2,No,46-55,49-72 Months,0,1,Low
CUST-04548,73,Female,63,49.29,Month-to-month,2,DSL,Credit card,3105.27,Yes,66+,49-72 Months,1,2,Low
